time, current_loop, loop_latency, logic_execution_time, conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12), 
2022-09-20 16:01:43.424670, 1663682503400, 1, 12, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:43.617481, 1663682503600, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:43.817728, 1663682503800, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:44.018517, 1663682504000, 2, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:44.214232, 1663682504200, 3, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:44.417605, 1663682504400, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:44.616764, 1663682504600, 1, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:44.819264, 1663682504800, 5, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:45.023668, 1663682505000, 1, 11, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:45.224403, 1663682505200, 3, 10, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:45.422461, 1663682505400, 1, 13, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:45.615195, 1663682505600, 1, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:45.817316, 1663682505800, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:46.012044, 1663682506000, 1, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:46.212463, 1663682506200, 1, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:46.412969, 1663682506400, 2, 3, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:46.620175, 1663682506600, 2, 11, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:46.814872, 1663682506800, 0, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:47.007854, 1663682507000, 1, 2, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:47.216248, 1663682507200, 1, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:47.415326, 1663682507400, 1, 12, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:47.606970, 1663682507600, 0, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:47.807722, 1663682507800, 0, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:48.033420, 1663682508000, 6, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:48.214626, 1663682508200, 0, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:48.415714, 1663682508400, 1, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:48.621137, 1663682508600, 1, 12, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:48.819349, 1663682508800, 3, 13, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:49.034561, 1663682509000, 9, 10, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:49.218782, 1663682509200, 2, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:49.425016, 1663682509400, 0, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:49.614501, 1663682509600, 0, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:49.814558, 1663682509800, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:50.035021, 1663682510000, 1, 24, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:50.217584, 1663682510200, 1, 13, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:50.406048, 1663682510400, 1, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:50.624769, 1663682510600, 1, 16, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:50.816441, 1663682510800, 1, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:51.036501, 1663682511000, 10, 25, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:51.221760, 1663682511200, 4, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:51.412703, 1663682511400, 0, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:51.616948, 1663682511600, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:51.815018, 1663682511800, 2, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:52.033738, 1663682512000, 1, 23, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:52.215367, 1663682512200, 0, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:52.414880, 1663682512400, 0, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:52.619264, 1663682512600, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:52.809017, 1663682512800, 1, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:53.023813, 1663682513000, 0, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:53.202848, 1663682513200, 0, 2, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:53.424976, 1663682513400, 1, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:53.615262, 1663682513600, 0, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:53.821303, 1663682513800, 2, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:54.025439, 1663682514000, 1, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:54.210318, 1663682514200, 1, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:54.418710, 1663682514400, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:54.607235, 1663682514600, 1, 3, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:54.823221, 1663682514800, 1, 13, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:55.026096, 1663682515000, 2, 14, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:55.219049, 1663682515200, 1, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:55.408470, 1663682515400, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:55.613517, 1663682515600, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:55.816846, 1663682515800, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:56.018380, 1663682516000, 1, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:56.210101, 1663682516200, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:56.418688, 1663682516400, 2, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:56.616058, 1663682516600, 1, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:56.817854, 1663682516800, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:57.023985, 1663682517000, 0, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:57.222621, 1663682517200, 1, 10, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:57.419625, 1663682517400, 2, 11, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:57.617755, 1663682517600, 0, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:57.821260, 1663682517800, 1, 14, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:58.038220, 1663682518000, 2, 23, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:58.218095, 1663682518200, 2, 10, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:58.417953, 1663682518400, 0, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:58.614555, 1663682518600, 1, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:58.823514, 1663682518800, 1, 11, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:59.031203, 1663682519000, 1, 17, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:59.214461, 1663682519200, 0, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:59.412085, 1663682519400, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:59.617156, 1663682519600, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:01:59.818466, 1663682519800, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:00.034765, 1663682520000, 3, 19, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:00.214025, 1663682520200, 0, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:00.416266, 1663682520400, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:00.623711, 1663682520600, 1, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:00.818834, 1663682520800, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:01.016224, 1663682521000, 1, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:01.212339, 1663682521200, 1, 3, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:01.413617, 1663682521400, 1, 3, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:01.614787, 1663682521600, 1, 3, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:01.822407, 1663682521800, 0, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:02.044779, 1663682522000, 13, 20, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:02.221377, 1663682522200, 3, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:02.420467, 1663682522400, 0, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:02.623782, 1663682522600, 2, 18, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:02.820560, 1663682522800, 0, 16, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:03.026429, 1663682523000, 8, 10, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:03.217395, 1663682523200, 2, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:03.413296, 1663682523400, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:03.609642, 1663682523600, 0, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:03.821524, 1663682523800, 2, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:04.022480, 1663682524000, 1, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:04.220019, 1663682524200, 2, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:04.406040, 1663682524400, 1, 3, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:04.619326, 1663682524600, 1, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:04.811644, 1663682524800, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:05.044682, 1663682525000, 1, 12, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:05.213540, 1663682525200, 0, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:05.417525, 1663682525400, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:05.621253, 1663682525600, 0, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:05.818645, 1663682525800, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:06.037257, 1663682526000, 9, 15, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:06.218215, 1663682526200, 5, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:06.416047, 1663682526400, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:06.615744, 1663682526600, 2, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:06.826362, 1663682526800, 1, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:07.027794, 1663682527000, 1, 11, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:07.221144, 1663682527200, 0, 13, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:07.419872, 1663682527400, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:07.617200, 1663682527600, 1, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:07.817723, 1663682527800, 1, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:08.038180, 1663682528000, 2, 28, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:08.218554, 1663682528200, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:08.420431, 1663682528400, 2, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:08.629719, 1663682528600, 1, 16, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:08.812803, 1663682528800, 1, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:09.007250, 1663682529000, 2, 3, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:09.218788, 1663682529200, 1, 13, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:09.423804, 1663682529400, 1, 10, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:09.620009, 1663682529600, 2, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:09.822229, 1663682529800, 1, 10, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:10.030753, 1663682530000, 1, 15, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:10.216295, 1663682530200, 1, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:10.423181, 1663682530400, 1, 17, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:10.620989, 1663682530600, 1, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:10.815157, 1663682530800, 1, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:11.025564, 1663682531000, 2, 5, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:11.209009, 1663682531200, 0, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:11.422369, 1663682531400, 0, 7, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:11.616558, 1663682531600, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:11.825556, 1663682531800, 1, 6, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:12.022465, 1663682532000, 2, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:12.207621, 1663682532200, 0, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:12.410216, 1663682532400, 0, 4, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:12.617247, 1663682532600, 1, 9, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:12.823189, 1663682532800, 0, 8, 1.0, 3.0, 0.0, 1.1055, 9.0, 
2022-09-20 16:02:13.037377, 1663682533000, 0, 16, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:13.213309, 1663682533200, 1, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:13.413295, 1663682533400, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:13.614619, 1663682533600, 0, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:13.824286, 1663682533800, 1, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:14.016952, 1663682534000, 0, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:14.221700, 1663682534200, 1, 7, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:14.421198, 1663682534400, 1, 17, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:14.611624, 1663682534600, 2, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:14.807070, 1663682534800, 1, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:15.019817, 1663682535000, 0, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:15.210548, 1663682535200, 0, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:15.404582, 1663682535400, 0, 3, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:15.614183, 1663682535600, 1, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:15.816180, 1663682535800, 1, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:16.017863, 1663682536000, 1, 11, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:16.218094, 1663682536200, 2, 14, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:16.415723, 1663682536400, 1, 8, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:16.618803, 1663682536600, 1, 11, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:16.819612, 1663682536800, 1, 8, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:17.026834, 1663682537000, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:17.218420, 1663682537200, 0, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:17.414665, 1663682537400, 1, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:17.619574, 1663682537600, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:17.810634, 1663682537800, 1, 8, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:18.029654, 1663682538000, 1, 23, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:18.216299, 1663682538200, 1, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:18.422854, 1663682538400, 0, 9, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:18.611424, 1663682538600, 0, 7, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:18.817820, 1663682538800, 1, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:19.026233, 1663682539000, 9, 9, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:19.219779, 1663682539200, 1, 8, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:19.413110, 1663682539400, 1, 8, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:19.620571, 1663682539600, 1, 7, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:19.812892, 1663682539800, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:20.031170, 1663682540000, 2, 13, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:20.210448, 1663682540200, 0, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:20.420868, 1663682540400, 0, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:20.615503, 1663682540600, 0, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:20.816419, 1663682540800, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:21.024219, 1663682541000, 15, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:21.213507, 1663682541200, 1, 7, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:21.415143, 1663682541400, 1, 8, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:21.616689, 1663682541600, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:21.819061, 1663682541800, 1, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:22.018451, 1663682542000, 3, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:22.211961, 1663682542200, 2, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:22.419470, 1663682542400, 1, 9, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:22.620059, 1663682542600, 2, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:22.817951, 1663682542800, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:23.040699, 1663682543000, 3, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:23.209195, 1663682543200, 1, 3, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:23.403803, 1663682543400, 1, 2, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:23.614093, 1663682543600, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:23.817004, 1663682543800, 1, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:24.039429, 1663682544000, 1, 21, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:24.213912, 1663682544200, 2, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:24.419842, 1663682544400, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:24.618366, 1663682544600, 0, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:24.818550, 1663682544800, 1, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:25.030573, 1663682545000, 9, 9, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:25.219401, 1663682545200, 2, 8, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:25.418035, 1663682545400, 5, 7, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:25.608190, 1663682545600, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:25.811245, 1663682545800, 1, 1, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:26.010242, 1663682546000, 0, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:26.209889, 1663682546200, 1, 3, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:26.410682, 1663682546400, 0, 3, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:26.606580, 1663682546600, 1, 1, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:26.819052, 1663682546800, 0, 15, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:27.029103, 1663682547000, 8, 16, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:27.223011, 1663682547200, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:27.417072, 1663682547400, 1, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:27.607605, 1663682547600, 1, 2, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:27.822914, 1663682547800, 0, 11, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:28.010393, 1663682548000, 0, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:28.219337, 1663682548200, 1, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:28.407620, 1663682548400, 1, 2, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:28.607079, 1663682548600, 1, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:28.822720, 1663682548800, 2, 12, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:29.031474, 1663682549000, 2, 21, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:29.225442, 1663682549200, 4, 9, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:29.418768, 1663682549400, 2, 8, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:29.612465, 1663682549600, 1, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:29.812333, 1663682549800, 1, 7, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:30.028073, 1663682550000, 3, 5, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:30.219809, 1663682550200, 1, 8, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:30.419856, 1663682550400, 1, 7, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:30.621683, 1663682550600, 1, 8, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:30.817355, 1663682550800, 1, 6, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:31.019330, 1663682551000, 1, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:31.216947, 1663682551200, 0, 11, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:31.417626, 1663682551400, 2, 11, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:31.612883, 1663682551600, 1, 7, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:31.814306, 1663682551800, 2, 4, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:32.030087, 1663682552000, 8, 18, 1.0, 3.0, 0.0, 1.067, 9.0, 
2022-09-20 16:02:32.223731, 1663682552200, 1, 14, 1.0, 3.0, 0.0, 1.067, 9.0, 
